-6.064070263244524250e-01,1.503066820137881265e+01,3.585822437251113826e+01,7.389601586080569717e+00,-6.571704018006836634e+01,2.763055349603609301e+01,7.673846750555354035e+00,-8.151595800801311498e+01,-6.003074079431505794e+01,1.889005066457418991e+01,-7.145846540254130730e+01,7.004826692357099205e+01,1.383907722726768839e+02,-4.218193399952273808e+02,9.236162791602528443e+01,6.685495845004473026e+00,-6.690136902923082118e+01,-1.766564172684471501e+01,-6.831328582092216095e+01,3.424818220690006854e+01,-4.972953531721407927e+01,-2.851370631348284235e+01,-3.408035015718868266e+01,1.030392868686928409e+02,2.777295165941080413e+01,-2.010841584726761866e+01,-6.032200640138990622e+01,2.093574370214387770e+01,1.899927153860987232e+02,6.482339205915197056e+01,-3.006354786528854106e+01,-2.610134081659374772e+01
-7.741973876225554818e+01,5.288332330467945042e+00,1.185973688456884112e+00,-3.273194788330938110e+01,-2.787104512136157197e+01,-8.219861132136195181e+00,-2.778438251722145935e+01,8.216536258252340019e+01,-3.528159172807362154e+01,-1.323402409009148251e+01,-2.530249602472320092e+01,-6.818319355028938844e+01,1.627440309812349994e+02,-1.693663794084958454e+02,-2.740040751164820776e+01,-5.124842144329742410e+01,-8.841904699397889544e+01,-6.645028534961352307e+01,2.923307360866139106e+02,2.586039385119688205e+01,-2.061646770484884712e+02,4.488146282219507732e+00,-8.286754650350864893e+00,-8.880677082235995101e+01,-2.055048524614670313e+01,-3.599728697402220945e+01,3.774460487144691001e+01,-5.916491974495305328e+01,-7.002873321779770066e+00,-7.115602103756997110e+01,-6.709425548231136816e+01,-1.703373414448983567e+02
-5.408681504670693130e+01,6.390069398652781274e+01,-3.530944517623387213e+01,-3.347070750017090290e+01,7.653304940466862050e+00,-1.523216508208612652e+01,1.093036306393664781e+01,8.425572603339116284e+00,-3.019624414695992698e+01,-2.511062939834867080e+01,-3.967912262850083138e+00,-1.038431206812347085e+01,2.602721078127229859e+01,-3.581411893697354998e+01,-3.059481658961806261e+01,1.957900702428458999e+02,-5.312133641776841841e+01,1.097230953469032322e+01,-7.656991511890386448e+01,-4.134598526187485135e+01,1.897601659872150393e+01,-4.659049085286306990e+01,-4.721407286819359683e+01,-4.268353549451139202e+02,6.544483759789837052e+01,-6.926855594959214102e+00,-4.560919257534995808e+01,8.272268311415169251e+01,-3.109195750401033465e+01,2.777470400153890751e+01,1.137583409867942237e+02,-4.575770050165914427e+01
1.171551160471502868e+02,4.804858019243279266e+00,-9.275866455785070741e+01,1.026656543072110139e+01,-3.093543169452135189e+01,-5.626434859258145593e+01,-2.203026453366217652e+01,-6.023006767954683482e+01,-9.698092493030985395e+01,1.201259327745437488e+01,9.730805853076288869e+00,8.575277356342274615e+00,-4.037217197086156517e+01,-4.265128855242251404e+01,2.659265579943418167e+00,-1.166722481596422938e+02,1.111205550123417574e+01,-1.631200193725811332e+01,-1.420646167437848817e+02,8.662006160122821541e+00,2.860212008090215363e+01,-9.870372693287275467e+01,-6.235403959149763153e+01,1.871602369360426366e+01,1.484910499679228124e+01,-6.399647330070512652e+01,-1.514679664335035056e+02,1.465964093021640124e+01,-1.425592906095411081e+02,5.109976727554317222e+01,-5.672146112324313805e+01,-6.004395354384927685e+01
8.276334881428009993e+00,-4.712668604341891978e+02,-2.605067149653093850e+01,-1.680746217110140321e+02,-3.748658125722507606e+01,1.581130335503157198e+02,2.283966786328933907e+01,-3.262161391548725931e+01,-9.693262024367130891e+01,-2.520705431661681573e+01,3.856114441079319732e+01,-3.634755566855103837e+01,3.122090920995206353e+00,-1.014748554769297755e+02,-1.444469982874755054e+01,-6.932870423313273989e+01,-2.689643571567318148e+01,1.015135422507937690e+01,8.319371725230161019e+01,-2.136689977256798443e+02,-4.163115785460293239e+01,-4.607780085785314839e+01,5.952335079693141040e+01,-6.640281255596005394e+01,-2.393232095012642091e+01,5.421888377107139689e+01,-5.835771865649014067e+00,-1.298136014922132375e+01,-5.871644885862081082e+02,-5.347922548192753993e+02,-1.986189993262598108e+01,1.207339891001779542e+01
-1.627717019504296658e+01,-2.368003547597858187e+02,-7.073758329739432327e+01,4.767569041367195837e+00,4.261311689837329197e+01,-6.656202473191636670e+01,-1.899533083232664410e+01,1.099560034231860151e+01,-5.811997856352156333e+01,-1.772225785636735651e+01,-3.789082068135856218e+01,9.960859683117995189e+00,-4.417322623557694783e+01,7.199864206212363626e+01,-4.579777050998709598e+01,-1.724639339650073566e+01,-3.378606503374479075e+01,1.614528450207109600e+01,-1.037254214099738334e+02,-3.154431692489875871e+01,-4.832981080087201953e+00,-4.543681197064395860e+01,-4.956451270923179919e+01,1.863368377482214839e+02,-3.565609491156819644e+01,2.334864100495768469e+01,-3.239904719657634047e+01,-5.678486719786001657e+01,4.424984941650915005e+01,-3.064235894385085857e+01,-4.244890874878763753e+01,-5.552397701663238649e+01
-3.829160103307577856e+01,-1.755760936301996011e+01,-2.841841325898816351e+01,-1.489293657947131635e+02,-4.988785070003822142e+01,1.606836496091346334e+01,-3.554646039114823708e+01,-5.886821527351685290e+01,-2.802028896269942493e+01,-1.419469565084595253e+01,2.687217145091837267e+01,-3.803881082081898057e+01,-5.561239523318748468e+01,-4.181064113839091334e+01,-1.038714535355206969e+01,1.161267666418967437e+01,2.689268833822385218e+01,6.036020222754220299e+01,1.418524517435874259e+03,-6.213468444037768279e+01,-3.138077314034088516e+01,-2.571101628351534440e+00,-9.844140906899243149e+00,2.452553138208680750e+01,-2.859748671808116427e+01,1.934379374413850599e+02,-3.433389219572709550e+01,1.886542996881943779e+01,-6.336692438778741376e+01,9.018414931809057578e+01,-3.623349462589401782e+01,-5.668082749361205686e+01
3.864182040053936174e+00,1.519496662860550629e+00,-4.242090730185403231e+02,-1.649641487246701388e+01,-1.446750957036588758e+01,-2.502490393837123150e+01,-2.334816591736827718e+01,-2.206782537203803329e+01,-2.167602734953893062e+01,-3.264553575676143993e+01,-7.348715138615798992e+01,3.172471666291250969e+01,-3.622478947331649834e+01,-2.924926431483947553e+01,-8.095634869847936343e+00,2.878718309430491900e+02,-8.601432402458242166e+01,-1.326324003466041574e+02,-7.727408784475177583e+01,-2.100951168548527193e+01,6.146635325421992491e+01,-5.103073697332236947e+01,-4.022583015240810056e+01,-1.663575479684974923e+01,-9.423700288116586421e+01,-9.506046243495825365e+02,1.913118167534607394e+01,-3.992505987457052985e+00,-1.961364557195001268e+01,8.338746048232801300e+00,-5.971705585254787962e+01,-7.492800843314381609e+01
-2.317455110787690842e+01,-1.297198912241176849e+01,-2.417494456148996917e+01,-1.021195887702278959e+01,-2.340584389800192255e+01,-6.243662581130980271e+01,9.247468728169884855e+01,-6.385057603161455830e+01,8.489536390641328367e+00,-7.162719060987911668e+00,-1.410887179432032790e+00,-2.736819047869413524e+01,1.199734389332945916e+01,-2.663918856416949055e+01,-2.595186238762443054e+01,-2.754336457675026395e+01,3.808462809383804881e+01,-4.462010844841115897e+01,2.304115249554664615e+02,-5.340844995239964277e+01,-4.520021067401955150e+01,1.558344060728234126e+01,-4.261940897851908971e+01,-2.727642807439737282e+01,-4.919788856818718870e+01,3.377936684468263007e+00,1.439153099423160711e+02,-7.233169415275440883e+01,-1.506750028296352895e+01,-5.096216903131290366e+01,-1.417172003234392363e+01,-2.192826263004466369e+01
-2.116682355863681053e+01,-1.409017619743817562e+01,-6.009332785858142678e+00,-3.503698143306336021e+01,-1.507859041209509243e+01,-7.702814168414597873e+01,-5.460543142671145489e+01,-5.639348188937983508e+01,-6.495210666247859876e+01,-1.000355871592591797e+02,3.948460337278601173e+01,-7.845293245765456902e+01,-1.025792512696621657e+02,-1.668449775906115917e+01,-3.226833189837379479e+01,-2.233680039920951188e+01,-8.683819932604460945e+00,-4.163261729846677639e+01,-3.970741350040788831e+01,4.056173334882796411e+01,-2.914047914564699227e+01,-4.198294393727368146e+01,-2.678760592362355553e+01,-2.003993740660676792e+01,-2.138734822549006154e+01,-5.700365396907627336e+00,-6.122903431344722236e+01,-3.055311350891724942e+01,-2.182194416044782059e+01,-8.256529703107381124e+01,-1.145274246118939310e+01,-1.741009806869207210e+01
